edicao,coluna,tipo,pct_nulo,classificacao_nulo
2024-2025,maior_tempo_gasto_como_de_cuidando_da_qualidade_dos_dados_metadados_e_dicionario_de_dados,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_nenhuma_das_opcoes_listadas_refletem_meu_dia_a_dia,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,uf_de_origem,categorica_escolha_unica,81.7,condicional_ao_perfil
2024-2025,regiao_de_origem,categorica_escolha_unica,81.7,condicional_ao_perfil
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_falta_de_compreensao_dos_casos_de_uso,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_falta_de_confiabilidade_das_saidas_alucinacao_dos_modelos,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_incerteza_em_relacao_a_regulamentacao,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_preocupacoes_com_seguranca_e_privacidade_de_dados,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_retorno_sobre_investimento_roi_nao_comprovado_de_ia_generativa,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_dados_da_empresa_nao_estao_prontos_para_uso_de_ia_generativa,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_falta_de_expertise_ou_falta_de_recursos,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_alta_direcao_da_empresa_nao_ve_valor_ou_nao_ve_como_prioridade,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,motivos_para_nao_usar_ai_generativa_e_llm_preocupacoes_com_propriedade_intelectual,binaria_multiselect,81.3,grupo_nao_exibido_ao_respondente
2024-2025,estado_de_origem,categorica_escolha_unica,81.3,condicional_ao_perfil
2024-2025,cargos_no_time_de_dados_da_empresa_analytics_engineer,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_engenharia_de_dados_data_engineer,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_analista_de_dados_data_analyst,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_cientista_de_dados_data_scientist,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_database_administrator_dba,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_analista_de_business_intelligence_bi,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_arquiteto_de_dados_data_architect,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_data_product_manager_dpm,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_business_analyst,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,cargos_no_time_de_dados_da_empresa_ml_engineer_ai_engineer,binaria_multiselect,80.5,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_pensar_na_visao_de_longo_prazo_de_dados,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_organizacao_de_treinamentos_e_iniciativas,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_atracao_selecao_e_contratacao,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_decisao_sobre_contratacao_de_ferramentas,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_gestor_da_equipe_de_engenharia_de_dados,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_gestor_da_equipe_de_estudos_relatorios,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_gestor_da_equipe_de_inteligencia_artificial_e_machine_learning,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_apesar_de_ser_gestor_ainda_atuo_na_parte_tecnica,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_gestao_de_projetos_de_dados,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_gestao_de_produtos_de_dados,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,responsabilidades_como_gestor_gestao_de_pessoas,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_contratar_talentos,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_reter_talentos,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_convencer_a_empresa_a_aumentar_investimentos,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_gestao_de_equipes_no_ambiente_remoto,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_gestao_de_projetos_envolvendo_areas_multidisciplinares,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_organizar_as_informacoes_com_qualidade_e_confiabilidade,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_processar_e_armazenar_um_alto_volume_de_dados,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_gerar_valor_para_as_areas_de_negocios,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_desenvolver_e_manter_modelos_machine_learning_em_producao,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_gerenciar_a_expectativa_das_areas,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_garantir_a_manutencao_dos_projetos_e_modelos_em_producao,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_conseguir_levar_inovacao_para_a_empresa,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_garantir_roi_em_projetos_de_dados,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,desafios_como_gestor_dividir_o_tempo_entre_entregas_tecnicas_e_gestao,binaria_multiselect,80.0,grupo_nao_exibido_ao_respondente
2024-2025,cargo_como_gestor,categorica_escolha_unica,80.0,condicional_ao_perfil
2024-2025,numero_de_pessoas_em_dados,categorica_escolha_unica,80.0,condicional_ao_perfil
2024-2025,ai_generativa_e_llm_e_uma_prioridade,categorica_escolha_unica,80.0,condicional_ao_perfil
2024-2025,aspectos_prejudicados_quantidade_de_oportunidades_de_emprego_vagas_recebidas,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_senioridade_das_vagas_recebidas_em_relacao_a_sua_experiencia,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_aprovacao_em_processos_seletivos_entrevistas,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_oportunidades_de_progressao_de_carreira,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_velocidade_de_progressao_de_carreira,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_nivel_de_cobranca_no_trabalho_stress_no_trabalho,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_atencao_dada_pelas_pessoas_diante_das_minhas_opinioes_e_ideias,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_relacao_com_outras_pessoas_da_empresa_em_momentos_de_trabalho,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,aspectos_prejudicados_relacao_com_outras_pessoas_da_empresa_em_momentos_de_integracao_e_outros_momentos_fora_do_trabalho,binaria_multiselect,75.3,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_remuneracao_salario,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_beneficios,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_proposito_do_trabalho_e_da_empresa,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_flexibilidade_de_trabalho_remoto,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_ambiente_e_clima_de_trabalho,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_oportunidade_de_aprendizado_e_trabalhar_com_referencias,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_oportunidades_de_crescimento,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_maturidade_da_empresa_em_termos_de_tecnologia_e_dados,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_relacao_com_os_gestores_e_lideres,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_reputacao_que_a_empresa_tem_no_mercado,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,motivo_insatisfacao_gostaria_de_trabalhar_em_outra_area,binaria_multiselect,70.7,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_processo_e_analiso_dados_utilizando_linguagens_de_programacao_como_python_r_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_realizo_construcoes_de_dashboards_em_ferramentas_de_bi_como_powerbi_tableau_looker_qlik_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_crio_consultas_atraves_da_linguagem_sql_para_exportar_informacoes_e_compartilhar_com_as_areas_de_negocio,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_utilizo_api\s_para_extrair_dados_e_complementar_minhas_analises,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_realizo_experimentos_e_estudos_utilizando_metodologias_estatisticas_como_teste_de_hipotese_modelos_de_regressao_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_desenvolvo_cuido_da_manutencao_de_etl\s_utilizando_tecnologias_como_talend_pentaho_airflow_dataflow_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_atuo_na_modelagem_dos_dados_com_o_objetivo_de_criar_conjuntos_de_dados_como_data_warehouses_data_marts_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_desenvolvo_cuido_da_manutencao_de_planilhas_para_atender_as_areas_de_negocio,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_utilizo_ferramentas_avancadas_de_estatistica_como_sas_spss_stata_etc_para_realizar_analises_de_dados,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_da_nenhuma_das_opcoes_listadas_refletem_meu_dia_a_dia,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_scripts_python,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_sql_&_stored_procedures,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_apache_airflow,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_apache_nifi,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_luigi,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_aws_glue,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_talend,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_pentaho,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_alteryx,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_stitch,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_fivetran,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_google_dataflow,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_oracle_data_integrator,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_ibm_datastage,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_sap_bw_etl,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_sql_server_integration_services_ssis,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_sas_data_integration,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_qlik_sense,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_knime,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_databricks,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_da_nao_utilizo_ferramentas_de_etl,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_autonomia_area_de_negocios_ferramentas_de_automl_como_h2oai_data_robot_bigml_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,"ferramentas_autonomia_area_de_negocios_""point_and_click""_analytics_como_alteryx_knime_rapidminer_etc",binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_autonomia_area_de_negocios_product_metricts_&_insights_como_mixpanel_amplitude_adobe_analytics,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_autonomia_area_de_negocios_ferramentas_de_analise_dentro_de_ferramentas_de_crm_como_salesforce_einstein_anaytics_ou_zendesk_dashboards,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_autonomia_area_de_negocios_minha_empresa_nao_utiliza_essas_ferramentas,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_autonomia_area_de_negocios_nao_sei_informar,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_processando_e_analisando_dados_utilizando_linguagens_de_programacao_como_python_r_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_realizando_construcoes_de_dashboards_em_ferramentas_de_bi_como_powerbi_tableau_looker_qlik_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_criando_consultas_atraves_da_linguagem_sql_para_exportar_informacoes_e_compartilhar_com_as_areas_de_negocio,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_utilizando_api's_para_extrair_dados_e_complementar_minhas_analises,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_realizando_experimentos_e_estudos_utilizando_metodologias_estatisticas_como_teste_de_hipotese_modelos_de_regressao_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_desenvolvendo_cuidando_da_manutencao_de_etl's_utilizando_tecnologias_como_talend_pentaho_airflow_dataflow_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_atuando_na_modelagem_dos_dados_com_o_objetivo_de_criar_conjuntos_de_dados_como_data_warehouses_data_marts_datasets_etc,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_desenvolvendo_cuidando_da_manutencao_de_planilhas_para_atender_as_areas_de_negocio,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_utilizando_ferramentas_avancadas_de_estatistica_como_sas_spss_stata_etc_para_realizar_analises_de_dados,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_da_nenhuma_das_opcoes_listadas_refletem_meu_dia_a_dia,binaria_multiselect,68.0,grupo_nao_exibido_ao_respondente
2024-2025,experiencia_profissional_prejudicada_nao_acredito_que_minha_experiencia_profissional_seja_afetada,binaria_multiselect,49.4,grupo_nao_exibido_ao_respondente
2024-2025,experiencia_profissional_prejudicada_sim_devido_a_minha_cor_raca_etnia,binaria_multiselect,49.4,grupo_nao_exibido_ao_respondente
2024-2025,experiencia_profissional_prejudicada_sim_devido_a_minha_identidade_de_genero,binaria_multiselect,49.4,grupo_nao_exibido_ao_respondente
2024-2025,experiencia_profissional_prejudicada_sim_devido_ao_fato_de_ser_pcd,binaria_multiselect,49.4,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_preferida,categorica_escolha_unica,37.4,condicional_ao_perfil
2024-2025,linguagem_mais_usada,categorica_escolha_unica,34.4,condicional_ao_perfil
2024-2025,linguagem_preferida,categorica_escolha_unica,34.4,condicional_ao_perfil
2024-2025,fonte_de_dado_mais_usada_dados_relacionais_estruturados_em_bancos_sql,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,fonte_de_dado_mais_usada_dados_armazenados_em_bancos_nosql,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,fonte_de_dado_mais_usada_imagens,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,fonte_de_dado_mais_usada_textos_documentos,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,fonte_de_dado_mais_usada_videos,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,fonte_de_dado_mais_usada_audios,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,fonte_de_dado_mais_usada_planilhas,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,fonte_de_dado_mais_usada_dados_georeferenciados,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_sql,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_r,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_python,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_c_c++_c#,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_net,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_java,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_julia,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_sas_stata,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_visual_basic_vba,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_scala,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_matlab,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_rust,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_php,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_javascript,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,linguagem_de_programacao_dia_a_dia_nao_utilizo_nenhuma_das_linguagens_listadas,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_mysql,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_oracle,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_sql_server,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_amazon_aurora_ou_rds,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_dynamodb,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_coachdb,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_cassandra,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_mongodb,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_mariadb,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_datomic,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_s3,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_postgresql,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_elasticsearch,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_db2,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_microsoft_access,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_sqlite,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_sybase,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_firebase,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_vertica,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_redis,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_neo4j,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_google_bigquery,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_google_firestore,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_amazon_redshift,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_amazon_athena,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_snowflake,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_databricks,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_hbase,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_presto,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_splunk,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_sap_hana,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_hive,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,banco_de_dados_dia_a_dia_firebird,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_dia_a_dia_amazon_web_services_aws,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_dia_a_dia_google_cloud_gcp,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_dia_a_dia_azure_microsoft,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_dia_a_dia_oracle_cloud,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_dia_a_dia_ibm,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_dia_a_dia_servidores_on_premise_nao_utilizamos_cloud,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_dia_a_dia_cloud_propria,binaria_multiselect,31.2,grupo_nao_exibido_ao_respondente
2024-2025,cloud_preferida,categorica_escolha_unica,31.2,condicional_ao_perfil
2024-2025,fontes_de_dados_dia_a_dia_dados_relacionais_estruturados_em_bancos_sql,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,fontes_de_dados_dia_a_dia_dados_armazenados_em_bancos_nosql,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,fontes_de_dados_dia_a_dia_imagens,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,fontes_de_dados_dia_a_dia_textos_documentos,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,fontes_de_dados_dia_a_dia_videos,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,fontes_de_dados_dia_a_dia_audios,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,fontes_de_dados_dia_a_dia_planilhas,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,fontes_de_dados_dia_a_dia_dados_georeferenciados,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_microsoft_powerbi,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_qlik_view_qlik_sense,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_tableau,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_metabase,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_superset,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_redash,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_looker,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_looker_studiogoogle_data_studio,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
2024-2025,ferramenta_de_bi_dia_a_dia_amazon_quicksight,binaria_multiselect,30.6,grupo_nao_exibido_ao_respondente
